CTID_FIVETRAN_ID,ID,CUSTOMER_ID,ORDER_DATE,STATUS,SHIPPING_METHOD,SHIPPING_ADDRESS,SHIPPING_CITY,SHIPPING_STATE,SHIPPING_ZIP,SUBTOTAL,TAX_AMOUNT,SHIPPING_COST,TOTAL_AMOUNT,CREATED_AT,UPDATED_AT,_FIVETRAN_DELETED,_FIVETRAN_SYNCED,WAREHOUSE_ID,DEMO_BATCH_ID
DEMO_OC000001,91001,401,2026-01-10 10:00:00.000,delivered,standard,1 VIP St,Edison,NJ,08817,140.00,12.60,7.00,159.60,2026-01-10 10:00:00.000,2026-01-10 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000002,91002,401,2026-02-05 10:00:00.000,delivered,standard,1 VIP St,Edison,NJ,08817,160.00,14.40,7.00,181.40,2026-02-05 10:00:00.000,2026-02-05 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000003,91003,401,2026-03-12 10:00:00.000,delivered,standard,1 VIP St,Edison,NJ,08817,145.00,13.05,7.00,165.05,2026-03-12 10:00:00.000,2026-03-12 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000004,91004,401,2026-04-18 10:00:00.000,delivered,standard,1 VIP St,Edison,NJ,08817,155.00,13.95,7.00,175.95,2026-04-18 10:00:00.000,2026-04-18 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000005,91005,401,2026-05-20 10:00:00.000,delivered,standard,1 VIP St,Edison,NJ,08817,150.00,13.50,7.00,170.50,2026-05-20 10:00:00.000,2026-05-20 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000006,91006,402,2026-01-20 10:00:00.000,delivered,standard,2 VIP St,Edison,NJ,08817,110.00,9.90,7.00,126.90,2026-01-20 10:00:00.000,2026-01-20 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000007,91007,402,2026-03-15 10:00:00.000,delivered,standard,2 VIP St,Edison,NJ,08817,125.00,11.25,7.00,143.25,2026-03-15 10:00:00.000,2026-03-15 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000008,91008,402,2026-05-01 10:00:00.000,delivered,standard,2 VIP St,Edison,NJ,08817,125.00,11.25,7.00,143.25,2026-05-01 10:00:00.000,2026-05-01 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000009,91009,403,2026-01-05 10:00:00.000,delivered,standard,3 VIP Ave,Atlanta,GA,30301,120.00,10.80,7.00,137.80,2026-01-05 10:00:00.000,2026-01-05 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000010,91010,403,2026-02-14 10:00:00.000,delivered,standard,3 VIP Ave,Atlanta,GA,30301,135.00,12.15,7.00,154.15,2026-02-14 10:00:00.000,2026-02-14 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000011,91011,403,2026-03-30 10:00:00.000,delivered,standard,3 VIP Ave,Atlanta,GA,30301,140.00,12.60,7.00,159.60,2026-03-30 10:00:00.000,2026-03-30 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000012,91012,403,2026-05-10 10:00:00.000,delivered,standard,3 VIP Ave,Atlanta,GA,30301,125.00,11.25,7.00,143.25,2026-05-10 10:00:00.000,2026-05-10 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000013,91013,404,2026-02-10 10:00:00.000,delivered,standard,4 Spend Ln,Atlanta,GA,30301,330.00,29.70,7.00,366.70,2026-02-10 10:00:00.000,2026-02-10 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000014,91014,404,2026-04-05 10:00:00.000,delivered,standard,4 Spend Ln,Atlanta,GA,30301,70.00,6.30,7.00,83.30,2026-04-05 10:00:00.000,2026-04-05 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000015,91015,405,2026-03-22 10:00:00.000,delivered,standard,5 Spend Dr,Indianapolis,IN,46201,420.00,37.80,7.00,464.80,2026-03-22 10:00:00.000,2026-03-22 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC000026,91026,409,2026-01-08 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,150.00,13.50,7.00,170.50,2026-01-08 10:00:00.000,2026-01-08 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000027,91027,409,2026-02-02 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,160.00,14.40,7.00,181.40,2026-02-02 10:00:00.000,2026-02-02 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000028,91028,409,2026-02-28 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,170.00,15.30,7.00,192.30,2026-02-28 10:00:00.000,2026-02-28 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000029,91029,409,2026-03-20 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,330.00,29.70,7.00,366.70,2026-03-20 10:00:00.000,2026-03-20 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000030,91030,409,2026-04-15 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,140.00,12.60,7.00,159.60,2026-04-15 10:00:00.000,2026-04-15 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000031,91031,409,2026-04-20 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,45.00,4.05,7.00,56.05,2026-04-20 10:00:00.000,2026-04-20 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000032,91032,409,2026-04-25 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,50.00,4.50,7.00,61.50,2026-04-25 10:00:00.000,2026-04-25 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000033,91033,409,2026-05-01 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,40.00,3.60,7.00,50.60,2026-05-01 10:00:00.000,2026-05-01 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000034,91034,409,2026-05-10 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,55.00,4.95,7.00,66.95,2026-05-10 10:00:00.000,2026-05-10 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000035,91035,409,2026-05-20 10:00:00.000,delivered,standard,9 Multi St,Edison,NJ,08817,48.00,4.32,7.00,59.32,2026-05-20 10:00:00.000,2026-05-20 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000036,91036,410,2026-01-15 10:00:00.000,delivered,standard,10 Multi Ave,Atlanta,GA,30301,300.00,27.00,7.00,334.00,2026-01-15 10:00:00.000,2026-01-15 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000037,91037,410,2026-02-20 10:00:00.000,delivered,standard,10 Multi Ave,Atlanta,GA,30301,330.00,29.70,7.00,366.70,2026-02-20 10:00:00.000,2026-02-20 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000038,91038,410,2026-03-25 10:00:00.000,delivered,standard,10 Multi Ave,Atlanta,GA,30301,310.00,27.90,7.00,344.90,2026-03-25 10:00:00.000,2026-03-25 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000039,91039,410,2026-04-28 10:00:00.000,delivered,standard,10 Multi Ave,Atlanta,GA,30301,340.00,30.60,7.00,377.60,2026-04-28 10:00:00.000,2026-04-28 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000040,91040,411,2026-03-10 10:00:00.000,delivered,standard,11 Low St,Indianapolis,IN,46201,40.00,3.60,7.00,50.60,2026-03-10 10:00:00.000,2026-03-10 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC000041,91041,411,2026-04-22 10:00:00.000,delivered,standard,11 Low St,Indianapolis,IN,46201,55.00,4.95,7.00,66.95,2026-04-22 10:00:00.000,2026-04-22 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC000042,91042,412,2026-05-05 10:00:00.000,delivered,standard,12 Low Ave,Edison,NJ,08817,25.00,2.25,7.00,34.25,2026-05-05 10:00:00.000,2026-05-05 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000043,91043,413,2026-02-28 10:00:00.000,delivered,standard,13 Scatter Dr,Atlanta,GA,30301,70.00,6.30,7.00,83.30,2026-02-28 10:00:00.000,2026-02-28 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000044,91044,413,2026-04-10 10:00:00.000,delivered,standard,13 Scatter Dr,Atlanta,GA,30301,85.00,7.65,7.00,99.65,2026-04-10 10:00:00.000,2026-04-10 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC000045,91045,414,2025-08-10 10:00:00.000,delivered,standard,14 Old Rd,Indianapolis,IN,46201,200.00,18.00,7.00,225.00,2025-08-10 10:00:00.000,2025-08-10 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC000046,91046,414,2025-09-15 10:00:00.000,delivered,standard,14 Old Rd,Indianapolis,IN,46201,180.00,16.20,7.00,203.20,2025-09-15 10:00:00.000,2025-09-15 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC000047,91047,414,2025-10-20 10:00:00.000,delivered,standard,14 Old Rd,Indianapolis,IN,46201,190.00,17.10,7.00,214.10,2025-10-20 10:00:00.000,2025-10-20 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC000048,91048,415,2026-03-01 10:00:00.000,delivered,standard,15 Edge St,Edison,NJ,08817,86.96,7.83,5.21,100.00,2026-03-01 10:00:00.000,2026-03-01 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC000049,91049,415,2026-04-15 10:00:00.000,delivered,standard,15 Edge St,Edison,NJ,08817,86.96,7.83,5.21,100.00,2026-04-15 10:00:00.000,2026-04-15 10:00:00.000,FALSE,2026-05-15 14:57:28.585 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_00,91100,406,2026-01-05 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-01-05 00:00:00.000,2026-01-05 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_01,91101,406,2026-01-19 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-01-19 00:00:00.000,2026-01-19 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_02,91102,406,2026-02-02 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-02-02 00:00:00.000,2026-02-02 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_03,91103,406,2026-02-16 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-02-16 00:00:00.000,2026-02-16 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_04,91104,406,2026-03-02 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_05,91105,406,2026-03-16 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-03-16 00:00:00.000,2026-03-16 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_06,91106,406,2026-03-30 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-03-30 00:00:00.000,2026-03-30 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_07,91107,406,2026-04-13 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-04-13 00:00:00.000,2026-04-13 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_08,91108,406,2026-04-27 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-04-27 00:00:00.000,2026-04-27 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_09,91109,406,2026-05-11 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-05-11 00:00:00.000,2026-05-11 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_10,91110,406,2026-05-25 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-05-25 00:00:00.000,2026-05-25 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_406_11,91111,406,2026-06-08 00:00:00.000,delivered,standard,6 Loyal St,Edison,NJ,08817,35.00,3.15,5.00,43.15,2026-06-08 00:00:00.000,2026-06-08 00:00:00.000,FALSE,2026-05-15 14:57:29.409 -0700,1,DEMO_2026_SCENARIOS
DEMO_OC_407_00,91200,407,2026-01-10 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-01-10 00:00:00.000,2026-01-10 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_01,91201,407,2026-01-24 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-01-24 00:00:00.000,2026-01-24 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_02,91202,407,2026-02-07 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-02-07 00:00:00.000,2026-02-07 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_03,91203,407,2026-02-21 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-02-21 00:00:00.000,2026-02-21 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_04,91204,407,2026-03-07 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-03-07 00:00:00.000,2026-03-07 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_05,91205,407,2026-03-21 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-03-21 00:00:00.000,2026-03-21 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_06,91206,407,2026-04-04 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-04-04 00:00:00.000,2026-04-04 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_07,91207,407,2026-04-18 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-04-18 00:00:00.000,2026-04-18 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_08,91208,407,2026-05-02 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_09,91209,407,2026-05-16 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-05-16 00:00:00.000,2026-05-16 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_407_10,91210,407,2026-05-30 00:00:00.000,delivered,standard,7 Loyal Ave,Atlanta,GA,30301,30.00,2.70,5.00,37.70,2026-05-30 00:00:00.000,2026-05-30 00:00:00.000,FALSE,2026-05-15 14:57:30.205 -0700,2,DEMO_2026_SCENARIOS
DEMO_OC_408_00,91300,408,2026-01-08 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-01-08 00:00:00.000,2026-01-08 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC_408_01,91301,408,2026-01-23 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-01-23 00:00:00.000,2026-01-23 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC_408_02,91302,408,2026-02-07 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-02-07 00:00:00.000,2026-02-07 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC_408_03,91303,408,2026-02-22 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-02-22 00:00:00.000,2026-02-22 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC_408_04,91304,408,2026-03-09 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-03-09 00:00:00.000,2026-03-09 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC_408_05,91305,408,2026-03-24 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-03-24 00:00:00.000,2026-03-24 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC_408_06,91306,408,2026-04-08 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-04-08 00:00:00.000,2026-04-08 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC_408_07,91307,408,2026-04-23 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-04-23 00:00:00.000,2026-04-23 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC_408_08,91308,408,2026-05-08 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
DEMO_OC_408_09,91309,408,2026-05-23 00:00:00.000,delivered,standard,8 Loyal Dr,Indianapolis,IN,46201,40.00,3.60,5.00,48.60,2026-05-23 00:00:00.000,2026-05-23 00:00:00.000,FALSE,2026-05-15 14:57:31.138 -0700,3,DEMO_2026_SCENARIOS
